2024/10/04 17:05:37 serving http on http://127.0.0.1:56741
2024/10/04 17:05:37 serving rpc on tcp://[::]:45151
2024/10/04 17:05:37 booting test machines...
2024/10/04 17:05:37 wait for the connection from test machine...
2024/10/04 17:05:48 XXX Fuzzer command: 
/syz-fuzzer -executor=/syz-executor -name=vm-1 -arch=amd64 -manager=localhost:45151 -sandbox=none -cover=true -debug=false  -optional=slowdown=1:sandbox_arg=0:pprof_port=6060
2024/10/04 17:05:57 machine check:
failed to read the following files in the VM:
/dev/raw-gadget                             : open /dev/raw-gadget: no such file or directory

BinFmtMisc              : enabled
Comparisons             : call 0 failed with errno 38
Coverage                : enabled
DelayKcovMmap           : enabled
DevlinkPCI              : PCI device 0000:00:10.0 is not available.  (errno 2: No such file or directory).
ExtraCoverage           : enabled
Fault                   : CONFIG_FAULT_INJECTION is not enabled.  (errno 2: No such file or directory).
KCSAN                   : write(/sys/kernel/debug/kcsan, on) failed.  (errno 2: No such file or directory).
LRWPANEmulation         : netlink: failed to get family id for nl802154: No such file or directory.  netlink_query_family_id failed.  (errno 2: No such file or directory).
Leak                    : failed to write(kmemleak, "scan=off").  (errno 2: No such file or directory).
NetDevices              : enabled
NetInjection            : tun: can't open /dev/net/tun.  (errno 2: No such file or directory).
NicVF                   : PCI device 0000:00:11.0 is not available.  (errno 2: No such file or directory).
SandboxAndroid          : enabled
SandboxNamespace        : enabled
SandboxSetuid           : enabled
Swap                    : enabled
USBEmulation            : failed to chmod /dev/raw-gadget.  (errno 2: No such file or directory).
VhciInjection           : socket(AF_BLUETOOTH, SOCK_RAW, BTPROTO_HCI) failed.  (errno 97: Address family not supported by protocol).
WifiEmulation           : netlink_query_family_id failed.  (errno 2: No such file or directory).
2024/10/04 17:08:37 candidates=0 corpus=255 coverage=17904 exec total=10294 (57/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:08:47 candidates=0 corpus=267 coverage=17979 exec total=10698 (56/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:08:57 candidates=0 corpus=288 coverage=18271 exec total=11371 (56/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:09:07 candidates=0 corpus=296 coverage=18673 exec total=11986 (57/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:09:17 candidates=0 corpus=323 coverage=18895 exec total=12741 (57/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:09:27 candidates=0 corpus=336 coverage=19467 exec total=13308 (57/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:09:37 candidates=0 corpus=358 coverage=19758 exec total=13893 (57/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:09:47 candidates=0 corpus=366 coverage=19896 exec total=14337 (57/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:09:57 candidates=0 corpus=378 coverage=19995 exec total=14881 (57/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:10:07 candidates=0 corpus=380 coverage=20164 exec total=15362 (56/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:10:17 candidates=0 corpus=384 coverage=20210 exec total=15416 (55/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:10:27 candidates=0 corpus=385 coverage=20210 exec total=15456 (53/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:10:37 candidates=0 corpus=388 coverage=20247 exec total=15514 (51/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:10:44 Hit times: 0
2024/10/04 17:10:47 candidates=0 corpus=389 coverage=20248 exec total=15533 (50/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:10:57 candidates=0 corpus=389 coverage=20248 exec total=15585 (48/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:11:07 candidates=0 corpus=391 coverage=20248 exec total=15640 (47/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:11:17 candidates=0 corpus=392 coverage=20248 exec total=15684 (46/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:11:27 candidates=0 corpus=394 coverage=20266 exec total=15837 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:11:37 candidates=0 corpus=394 coverage=20266 exec total=15883 (44/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:11:47 candidates=0 corpus=395 coverage=20594 exec total=15931 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:11:57 candidates=0 corpus=397 coverage=20600 exec total=15981 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:12:07 candidates=0 corpus=393 coverage=20600 exec total=16023 (41/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:12:17 candidates=0 corpus=393 coverage=20601 exec total=16066 (40/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:12:27 candidates=0 corpus=394 coverage=20601 exec total=16441 (40/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:12:37 candidates=0 corpus=394 coverage=20601 exec total=17266 (41/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:12:47 candidates=0 corpus=394 coverage=20601 exec total=18084 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:12:57 candidates=0 corpus=394 coverage=20601 exec total=18838 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:13:07 candidates=0 corpus=394 coverage=20601 exec total=19641 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:13:17 candidates=0 corpus=404 coverage=20741 exec total=20898 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:13:27 candidates=0 corpus=416 coverage=20835 exec total=22178 (47/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:13:37 candidates=0 corpus=439 coverage=21517 exec total=23013 (47/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:13:47 candidates=0 corpus=450 coverage=21610 exec total=23425 (47/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:13:57 candidates=0 corpus=465 coverage=22068 exec total=23867 (47/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:14:07 candidates=0 corpus=471 coverage=22129 exec total=24203 (47/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:14:17 candidates=0 corpus=502 coverage=22658 exec total=24946 (47/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:14:27 candidates=0 corpus=522 coverage=22803 exec total=25353 (47/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:14:37 candidates=0 corpus=525 coverage=22828 exec total=25450 (47/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:14:47 candidates=0 corpus=537 coverage=23446 exec total=25738 (46/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:14:57 candidates=0 corpus=539 coverage=23494 exec total=25807 (46/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:15:07 candidates=0 corpus=530 coverage=23579 exec total=25844 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:15:17 candidates=0 corpus=545 coverage=23617 exec total=26243 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:15:27 candidates=0 corpus=562 coverage=23705 exec total=26681 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:15:37 XXXXX REACH
2024/10/04 17:15:37 XXXXX REACH
2024/10/04 17:15:37 candidates=0 corpus=587 coverage=23913 exec total=27169 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:15:37 Hit times: 2
2024/10/04 17:15:47 candidates=0 corpus=622 coverage=24153 exec total=27899 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:15:57 candidates=0 corpus=632 coverage=24302 exec total=28179 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:16:07 candidates=0 corpus=657 coverage=24591 exec total=29048 (46/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:16:17 candidates=0 corpus=693 coverage=24754 exec total=29700 (46/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:16:27 candidates=0 corpus=697 coverage=24829 exec total=29901 (46/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:16:37 candidates=0 corpus=698 coverage=24849 exec total=29957 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:16:47 candidates=0 corpus=716 coverage=24984 exec total=30679 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:16:57 candidates=0 corpus=735 coverage=25062 exec total=31133 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:17:07 candidates=0 corpus=738 coverage=25138 exec total=31673 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:17:17 candidates=0 corpus=751 coverage=25239 exec total=32229 (46/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:17:27 candidates=0 corpus=763 coverage=25377 exec total=32511 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:17:37 candidates=0 corpus=764 coverage=25377 exec total=32564 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:17:47 candidates=0 corpus=765 coverage=25380 exec total=32620 (44/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:17:57 candidates=0 corpus=765 coverage=25380 exec total=32668 (44/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:18:07 candidates=0 corpus=764 coverage=25675 exec total=32933 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:18:17 candidates=0 corpus=792 coverage=25823 exec total=33544 (44/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:18:27 candidates=0 corpus=804 coverage=25997 exec total=33876 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:18:30 Hit times: 0
2024/10/04 17:18:37 candidates=0 corpus=826 coverage=26453 exec total=34593 (44/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:18:47 candidates=0 corpus=853 coverage=26798 exec total=35674 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:18:57 candidates=0 corpus=881 coverage=26933 exec total=36406 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:19:07 candidates=0 corpus=878 coverage=27178 exec total=36650 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:19:17 candidates=0 corpus=886 coverage=27229 exec total=36867 (44/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:19:27 candidates=0 corpus=911 coverage=27764 exec total=37446 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:19:37 candidates=0 corpus=955 coverage=28173 exec total=38372 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:19:47 candidates=0 corpus=964 coverage=28257 exec total=38650 (45/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:19:57 candidates=0 corpus=968 coverage=28306 exec total=38692 (44/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:20:07 candidates=0 corpus=964 coverage=28348 exec total=38723 (44/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:20:17 candidates=0 corpus=967 coverage=28348 exec total=38754 (44/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:20:27 candidates=0 corpus=974 coverage=28912 exec total=38868 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:20:37 candidates=0 corpus=981 coverage=28976 exec total=39047 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:20:40 Hit times: 0
2024/10/04 17:20:47 candidates=0 corpus=983 coverage=28980 exec total=39126 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:20:57 candidates=0 corpus=987 coverage=29274 exec total=39287 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:21:07 candidates=0 corpus=1012 coverage=29491 exec total=40130 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:21:17 candidates=0 corpus=1030 coverage=29605 exec total=40533 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:21:27 candidates=0 corpus=1045 coverage=29642 exec total=41037 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:21:37 candidates=0 corpus=1068 coverage=29853 exec total=41621 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:21:47 candidates=0 corpus=1080 coverage=29930 exec total=41979 (43/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:21:57 candidates=0 corpus=1080 coverage=29930 exec total=42012 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:22:07 candidates=0 corpus=1077 coverage=29954 exec total=42171 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:22:17 candidates=0 corpus=1077 coverage=29954 exec total=42216 (42/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:22:27 candidates=0 corpus=1082 coverage=29988 exec total=42291 (41/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:22:37 candidates=0 corpus=1084 coverage=29988 exec total=42327 (41/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:22:47 candidates=0 corpus=1093 coverage=30035 exec total=42523 (41/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:22:57 candidates=0 corpus=1095 coverage=30042 exec total=42578 (40/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:23:07 candidates=0 corpus=1099 coverage=30054 exec total=42697 (40/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:23:17 candidates=0 corpus=1106 coverage=30088 exec total=42830 (40/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:23:27 candidates=0 corpus=1118 coverage=30124 exec total=43154 (40/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:23:37 candidates=0 corpus=1121 coverage=30126 exec total=43228 (40/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:23:47 candidates=0 corpus=1137 coverage=30346 exec total=43630 (40/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:23:57 candidates=0 corpus=1145 coverage=30370 exec total=43894 (39/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:24:07 candidates=0 corpus=1140 coverage=30374 exec total=43971 (39/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:24:17 candidates=0 corpus=1140 coverage=30374 exec total=43996 (39/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:24:27 candidates=0 corpus=1143 coverage=30382 exec total=44075 (39/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:24:37 candidates=0 corpus=1152 coverage=30474 exec total=44239 (38/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:24:47 candidates=0 corpus=1166 coverage=30575 exec total=44718 (38/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:24:56 XXXXX REACH
2024/10/04 17:24:56 XXXXX REACH
2024/10/04 17:24:56 XXXXX REACH
2024/10/04 17:24:56 XXXXX REACH
2024/10/04 17:24:57 candidates=0 corpus=1189 coverage=30768 exec total=45420 (39/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:24:58 Hit times: 4
2024/10/04 17:25:07 candidates=0 corpus=1192 coverage=30881 exec total=45782 (39/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:25:17 candidates=0 corpus=1198 coverage=30962 exec total=45999 (38/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:25:27 candidates=0 corpus=1228 coverage=31248 exec total=46626 (39/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:25:37 candidates=0 corpus=1248 coverage=31403 exec total=47156 (39/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:25:47 candidates=0 corpus=1251 coverage=31413 exec total=47247 (39/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:25:57 candidates=0 corpus=1255 coverage=31430 exec total=47330 (38/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:26:07 candidates=0 corpus=1241 coverage=31430 exec total=47381 (38/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:26:17 candidates=0 corpus=1244 coverage=31437 exec total=47429 (38/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:26:27 candidates=0 corpus=1245 coverage=31437 exec total=47472 (37/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:26:37 candidates=0 corpus=1246 coverage=31441 exec total=47527 (37/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:26:47 candidates=0 corpus=1248 coverage=31449 exec total=47563 (37/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:26:57 candidates=0 corpus=1250 coverage=31454 exec total=47599 (37/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:27:07 candidates=0 corpus=1250 coverage=31454 exec total=47633 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:27:17 candidates=0 corpus=1256 coverage=31474 exec total=47678 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:27:27 candidates=0 corpus=1257 coverage=31475 exec total=47714 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:27:37 candidates=0 corpus=1257 coverage=31475 exec total=47769 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:27:47 candidates=0 corpus=1279 coverage=31626 exec total=48183 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:27:57 candidates=0 corpus=1289 coverage=31667 exec total=48539 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:28:07 candidates=0 corpus=1297 coverage=31713 exec total=48912 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:28:17 candidates=0 corpus=1307 coverage=31832 exec total=49229 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:28:27 candidates=0 corpus=1311 coverage=31837 exec total=49418 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:28:37 candidates=0 corpus=1317 coverage=31926 exec total=49760 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:28:47 candidates=0 corpus=1333 coverage=31952 exec total=50197 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:28:57 candidates=0 corpus=1345 coverage=32101 exec total=50545 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:29:07 candidates=0 corpus=1343 coverage=32282 exec total=50925 (36/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:29:17 candidates=0 corpus=1347 coverage=32302 exec total=51075 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:29:27 candidates=0 corpus=1352 coverage=32316 exec total=51208 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:29:37 candidates=0 corpus=1360 coverage=32388 exec total=51515 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:29:47 candidates=0 corpus=1367 coverage=32429 exec total=51887 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:29:53 XXXXX REACH
2024/10/04 17:29:53 XXXXX REACH
2024/10/04 17:29:54 Hit times: 2
2024/10/04 17:29:57 candidates=0 corpus=1376 coverage=32450 exec total=52140 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:30:07 candidates=0 corpus=1380 coverage=32637 exec total=52593 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:30:17 candidates=0 corpus=1387 coverage=32655 exec total=52851 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:30:27 candidates=0 corpus=1401 coverage=32698 exec total=53270 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:30:37 candidates=0 corpus=1402 coverage=32698 exec total=53418 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:30:47 candidates=0 corpus=1402 coverage=32698 exec total=53473 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:30:57 candidates=0 corpus=1405 coverage=32705 exec total=53627 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:31:07 candidates=0 corpus=1406 coverage=32709 exec total=53715 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:31:17 candidates=0 corpus=1406 coverage=32709 exec total=53764 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:31:27 candidates=0 corpus=1414 coverage=32853 exec total=54083 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:31:37 candidates=0 corpus=1414 coverage=32853 exec total=54123 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:31:47 candidates=0 corpus=1414 coverage=32853 exec total=54182 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:31:57 candidates=0 corpus=1414 coverage=32853 exec total=54350 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:32:07 candidates=0 corpus=1407 coverage=32892 exec total=54616 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:32:17 candidates=0 corpus=1414 coverage=32922 exec total=54973 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:32:27 candidates=0 corpus=1430 coverage=32966 exec total=55577 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:32:37 candidates=0 corpus=1445 coverage=33095 exec total=55928 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:32:47 candidates=0 corpus=1465 coverage=33481 exec total=56360 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:32:57 candidates=0 corpus=1481 coverage=33565 exec total=56729 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:33:07 candidates=0 corpus=1502 coverage=33670 exec total=57502 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:33:17 candidates=0 corpus=1539 coverage=33934 exec total=58409 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:33:27 candidates=0 corpus=1547 coverage=33989 exec total=58603 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:33:37 candidates=0 corpus=1549 coverage=34042 exec total=58752 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:33:47 candidates=0 corpus=1558 coverage=34093 exec total=59161 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:33:51 XXXXX REACH
2024/10/04 17:33:51 XXXXX REACH
2024/10/04 17:33:51 XXXXX REACH
2024/10/04 17:33:51 XXXXX REACH
2024/10/04 17:33:52 XXXXX REACH
2024/10/04 17:33:52 XXXXX REACH
2024/10/04 17:33:52 XXXXX REACH
2024/10/04 17:33:52 XXXXX REACH
2024/10/04 17:33:52 XXXXX REACH
2024/10/04 17:33:52 XXXXX REACH
2024/10/04 17:33:52 XXXXX REACH
2024/10/04 17:33:52 XXXXX REACH
2024/10/04 17:33:52 XXXXX REACH
2024/10/04 17:33:53 XXXXX REACH
2024/10/04 17:33:53 XXXXX REACH
2024/10/04 17:33:54 XXXXX REACH
2024/10/04 17:33:54 XXXXX REACH
2024/10/04 17:33:54 Hit times: 17
2024/10/04 17:33:57 candidates=0 corpus=1563 coverage=34251 exec total=59359 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:34:07 candidates=0 corpus=1570 coverage=34393 exec total=60010 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:34:17 candidates=0 corpus=1596 coverage=34687 exec total=60776 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:34:27 candidates=0 corpus=1596 coverage=34687 exec total=60819 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:34:37 candidates=0 corpus=1606 coverage=34709 exec total=61082 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:34:47 candidates=0 corpus=1621 coverage=34798 exec total=61514 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:34:57 candidates=0 corpus=1622 coverage=34815 exec total=61555 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:35:07 candidates=0 corpus=1627 coverage=34968 exec total=62163 (35/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:35:17 candidates=0 corpus=1630 coverage=34982 exec total=62223 (34/sec) fuzzing VMs=1 reproducing=0 
2024/10/04 17:35:27 candidates=0 corpus=1632 coverage=34992 exec total=62304 (34/sec) fuzzing VMs=1 reproducing=0 
